user,timestamp,comx,comy,comz,headx,heady,headz,neckx,necky,neckz,leftshoulderx,leftshouldery,leftshoulderz,leftelbowx,leftelbowy,leftelbowz,lefthandx,lefthandy,lefthandz,rightshoulderx,rightshouldery,rightshoulderz,rightelbowx,rightelbowy,rightelbowz,righthandx,righthandy,righthandz,torsox,torsoy,torsoz,lefthipx,lefthipy,lefthipz,leftkneex,leftkneey,leftkneez,leftfootx,leftfooty,leftfootz,righthipx,righthipy,righthipz,rightkneex,rightkneey,rightkneez,rightfootx,rightfooty,rightfootz
1,14463,89.516846,-14.042732,1045.5613,90.75989,314.51038,966.1714,97.900116,147.89299,1030.3221,-30.81577,156.0861,1046.7156,-90.7673,-42.67502,1017.041,-171.324,-199.27502,788.1717,226.616,139.69989,1013.9287,271.56573,-49.220947,1071.071,275.69257,-304.76483,1027.6344,89.52642,-14.0350895,1045.5032,10.192996,-171.4464,1069.7217,34.41321,-474.57306,1039.0033,68.02168,-757.4373,1111.2988,152.11246,-180.47995,1051.6467,180.09967,-483.28732,1020.9803,198.7651,-768.2951,1090.1938
1,14500,72.025314,-18.548843,1085.5253,81.63513,315.75388,1018.2301,81.48924,144.14436,1066.633,-43.86301,152.70752,1078.1224,-115.34189,-46.92804,1039.7274,-184.75015,-212.63623,809.55206,206.8415,135.5812,1055.1437,243.83813,-48.306427,1173.4448,282.079,-346.68893,1089.2361,72.09368,-18.531216,1085.3688,-6.682193,-176.46724,1110.4636,-42.182465,-472.4203,1153.0402,50.947395,-714.37994,1129.917,132.07843,-185.94635,1097.7454,143.1066,-474.8752,1157.502,187.9257,-708.5335,1112.5546
1,14539,63.923157,-18.266151,1107.4763,76.16562,318.8683,1042.4797,73.037575,143.96696,1087.021,-50.445953,151.73816,1093.8557,-125.77205,-50.05133,1053.8739,-191.97351,-212.10915,825.26886,196.5211,136.19577,1080.1863,241.49222,-43.996887,1176.7756,236.4063,-303.4373,1099.5808,63.955074,-18.267183,1107.39,-13.271157,-176.21283,1131.5308,-42.725994,-476.22577,1160.3767,40.221035,-718.6062,1152.1511,123.0163,-184.78983,1123.9873,139.58511,-473.08502,1164.0723,181.56723,-711.86597,1135.6669
1,14580,54.90412,-19.168343,1128.1805,70.242256,320.3358,1057.3472,61.170105,142.17435,1109.9608,-57.281624,146.16972,1104.8105,-133.32065,-53.70363,1064.4165,-201.82782,-217.93916,840.8799,179.62184,138.17899,1115.1111,233.30771,-42.962616,1183.5498,192.86278,-273.95203,1087.6875,54.939476,-19.164822,1128.0994,-17.894379,-178.25748,1143.342,-44.116135,-479.30905,1165.5125,30.802307,-722.6435,1172.0682,115.31207,-182.75052,1149.1338,134.53246,-474.72272,1182.0444,175.98552,-716.3036,1159.9011
1,14620,45.19368,-25.728569,1147.3003,60.923874,322.5505,1080.7583,51.82852,134.92229,1125.9786,-67.87559,138.93938,1119.1816,-141.02533,-53.669632,1074.8975,-210.3436,-210.65189,872.4708,171.53262,130.9052,1132.7756,222.91092,-51.714233,1200.0796,257.38687,-323.97137,1188.4734,45.23175,-25.702929,1147.2253,-27.422941,-184.11134,1164.7212,-56.155907,-484.04346,1198.2532,21.57914,-724.65295,1192.3265,104.6929,-188.54495,1172.2229,131.59453,-479.07428,1193.0616,171.72223,-723.49384,1182.9176
1,14661,38.191208,-32.23257,1174.3615,54.903187,326.15173,1106.2633,44.273495,127.89397,1149.9031,-76.88894,131.37656,1142.674,-155.05975,-59.175476,1095.9364,-226.44556,-210.4123,897.9123,165.43593,124.41138,1157.1322,215.00256,-62.382706,1218.9479,243.5833,-328.98022,1196.4348,38.21871,-32.207066,1174.2555,-34.548634,-190.39056,1194.6276,-53.81179,-516.03784,1228.6682,28.459381,-819.5807,1205.1465,98.87649,-194.22562,1202.5883,122.30357,-489.87778,1229.5465,166.15952,-730.8849,1213.5835
1,14701,30.91639,-31.40158,1211.5386,47.200134,331.85104,1131.0881,31.86973,129.39145,1187.0232,-88.864685,127.948784,1172.9224,-173.02258,-65.206184,1117.7507,-260.32523,-203.89963,924.6753,152.60416,130.83412,1201.124,204.47256,-63.228424,1273.8055,229.22246,-349.9888,1243.851,30.944914,-31.404732,1211.3928,-39.135532,-193.02727,1227.6855,-70.943245,-496.3413,1278.1926,2.2253876,-736.97595,1240.6191,99.17573,-191.37457,1243.8394,106.33552,-519.885,1270.4363,176.66748,-825.4765,1224.1118
1,14740,25.412651,-30.236565,1230.1787,40.225613,339.71014,1150.4215,26.451637,129.89883,1205.7224,-96.00122,128.52722,1191.6049,-177.15828,-69.51123,1123.4745,-279.41833,-193.04054,939.34235,148.90451,131.27042,1219.84,197.14534,-64.53464,1298.5887,227.31558,-355.5124,1262.5398,25.434261,-30.241127,1230.1053,-46.721382,-191.1779,1246.2867,-71.77539,-492.42572,1290.8834,-5.333336,-741.3401,1258.6318,95.555145,-189.58426,1262.6898,95.841896,-519.5392,1287.3151,165.68085,-827.8013,1251.0605
1,14782,19.882877,-32.220966,1238.8918,35.46985,343.11755,1160.798,23.175669,127.6345,1213.5576,-101.89694,127.97572,1199.5425,-183.042,-75.21312,1132.7122,-291.50153,-193.99597,968.72546,148.24828,127.293274,1227.5728,195.75136,-67.32895,1310.2029,231.72778,-367.81058,1268.6709,19.904562,-32.213234,1238.8575,-59.621548,-191.85294,1255.6127,-71.73401,-488.98462,1298.8519,-12.999172,-743.7938,1275.6146,92.88846,-192.26901,1272.7023,91.2377,-523.6365,1290.7645,158.2533,-835.27637,1276.1351
1,14824,17.188156,-33.45532,1244.6704,32.533794,345.32974,1168.2174,20.799519,126.12754,1218.3516,-105.07895,126.74844,1204.8828,-187.29599,-76.145065,1136.2073,-310.04663,-194.50568,981.788,146.678,125.50664,1231.8203,193.9988,-65.91095,1317.8676,230.30455,-372.37704,1278.4655,17.198767,-33.450462,1244.6477,-62.125286,-192.65495,1262.8417,-76.298744,-487.82532,1308.3176,-22.975368,-748.4379,1295.9855,89.32132,-193.40198,1279.046,86.84749,-525.9557,1275.466,152.38348,-838.47156,1292.9266
