user,timestamp,comx,comy,comz,headx,heady,headz,neckx,necky,neckz,leftshoulderx,leftshouldery,leftshoulderz,leftelbowx,leftelbowy,leftelbowz,lefthandx,lefthandy,lefthandz,rightshoulderx,rightshouldery,rightshoulderz,rightelbowx,rightelbowy,rightelbowz,righthandx,righthandy,righthandz,torsox,torsoy,torsoz,lefthipx,lefthipy,lefthipz,leftkneex,leftkneey,leftkneez,leftfootx,leftfooty,leftfootz,righthipx,righthipy,righthipz,rightkneex,rightkneey,rightkneez,rightfootx,rightfooty,rightfootz
1,23143,36.729504,15.859772,1617.9802,67.56179,445.69366,1680.4517,39.499233,187.48912,1641.8925,-78.17903,183.48495,1684.3873,-126.81872,-37.631027,1708.7017,-219.80826,-313.79443,1579.1305,157.17749,191.49327,1599.3976,188.38467,-36.258484,1575.564,206.62524,-266.47174,1433.8075,36.700237,15.829647,1617.9664,-45.29382,-158.52454,1622.6385,-102.6174,-282.15414,1475.5647,-118.143555,-658.4324,1717.7089,113.0963,-153.1351,1565.4423,107.20153,-416.68454,1490.1995,119.42221,-697.33514,1613.9604
1,23180,43.353218,20.726807,1621.7252,67.90748,446.3819,1680.7953,48.42585,190.79395,1638.3234,-71.75955,190.03229,1683.0076,-120.741104,-30.615204,1715.609,-207.72217,-321.19083,1601.2563,168.61125,191.55562,1593.6392,204.66306,-35.54268,1581.0134,217.79234,-259.3156,1420.7445,43.32723,20.707678,1621.7106,-35.166496,-149.84373,1632.3856,-79.595535,-282.34265,1483.183,-82.89349,-564.0078,1554.749,111.62372,-148.91345,1577.8099,134.38867,-384.6351,1476.079,126.03275,-694.7662,1596.514
1,23220,49.66092,20.81784,1627.6338,68.94157,446.56268,1681.1344,53.72588,190.50397,1635.7235,-63.67496,190.7199,1690.3899,-111.379456,-27.10817,1729.79,-187.25754,-331.3628,1626.6407,171.12672,190.28802,1581.0571,214.36,-43.85794,1565.3647,227.16446,-258.1902,1397.2961,49.636177,20.817406,1627.6107,-21.105938,-148.74655,1650.5339,-55.485016,-255.00305,1459.1127,-86.56724,-565.34985,1514.1057,112.19889,-148.99174,1588.4619,137.59317,-372.18997,1480.42,130.2725,-687.0259,1585.9331
1,23260,47.317223,22.211182,1625.2244,69.39661,446.74036,1681.4382,56.825233,190.10526,1637.5234,-53.720177,191.85933,1699.002,-89.77881,-44.431686,1742.1641,-161.24052,-348.00702,1646.9064,167.37064,188.35118,1576.0449,220.23305,-49.513855,1543.7174,235.93372,-253.84058,1380.5618,47.326283,22.205734,1625.2336,-24.93135,-144.69797,1647.8463,-52.109352,-239.11948,1455.6879,-66.61221,-558.9579,1501.5107,100.586006,-146.6896,1578.0414,147.18304,-367.08105,1483.6537,136.02309,-685.18604,1578.1115
1,23301,53.126266,17.516556,1631.0463,70.62163,446.8036,1681.9182,62.43438,184.51433,1637.1404,-45.278053,188.20464,1700.7084,-75.23341,-42.27121,1742.7522,-139.50647,-338.78177,1666.4786,170.1468,180.82404,1573.5724,221.21251,-60.959427,1533.2123,247.8518,-254.3218,1375.0084,53.10361,17.534872,1631.0236,-23.262375,-147.14792,1664.4685,-33.32267,-248.30768,1456.1381,-32.08674,-570.4533,1483.9592,110.80806,-151.74126,1585.345,155.66988,-363.87506,1482.5259,140.25153,-681.3165,1571.1517
1,23341,70.59613,21.631271,1616.2683,72.56492,446.4245,1682.1154,71.41549,188.95976,1629.72,-36.502327,185.92319,1674.811,-73.284454,-53.870285,1729.7931,-131.76042,-285.95496,1636.2015,179.33331,191.99634,1584.6289,230.6498,-45.955338,1541.1581,275.62875,-212.23596,1389.8882,70.5278,21.61527,1616.3259,-0.6639261,-147.70743,1632.3069,-39.922092,-352.77896,1854.2229,-61.20877,-547.9021,2073.9702,139.94415,-143.75102,1573.5569,176.05847,-384.1012,1498.3037,139.94604,-673.3941,1575.2072
1,23382,73.01506,22.434906,1614.3182,74.46797,445.37415,1681.6877,66.52124,187.6161,1634.7554,-47.626343,177.61707,1679.3746,-71.692184,-62.379913,1723.4918,-108.15713,-293.27258,1613.82,180.66882,197.61516,1590.1361,234.77666,-38.027267,1545.0885,286.15356,-199.65996,1394.1597,73.00535,22.431707,1614.326,7.0360336,-149.09944,1622.2181,-33.438576,-360.86456,1801.5575,-55.89673,-562.403,2029.2762,151.94287,-136.40596,1565.5753,190.43744,-385.47217,1505.0321,140.7706,-669.0023,1579.8579
1,23422,77.32553,36.546494,1604.1013,76.33095,444.33157,1680.8269,62.634747,185.36871,1637.0138,-53.940754,165.5563,1674.7047,-71.61193,-71.70941,1719.6107,-102.38678,-297.9849,1619.7644,179.21025,205.18109,1599.3229,243.0889,-31.434097,1565.238,298.2411,-188.11166,1403.9928,77.308655,36.491356,1604.1412,15.280269,-125.4218,1596.0679,-21.388386,-471.623,1492.643,-49.146534,-593.9463,1959.895,168.68486,-99.35019,1546.4695,193.10487,-388.6059,1505.1451,139.13704,-670.33386,1583.9819
1,23460,80.13962,45.12259,1598.7025,77.90773,443.4538,1680.4779,62.96457,183.92416,1637.5497,-56.691574,160.04712,1670.0331,-69.793106,-66.46295,1735.5436,-69.41701,-225.87996,1652.4156,182.6207,207.80122,1605.0663,245.18887,-29.262741,1578.9004,310.19186,-186.29182,1419.168,80.12856,45.088875,1598.7238,17.857407,-109.59749,1581.4623,-16.726837,-451.05725,1479.8169,-42.312145,-622.53687,1900.9575,176.72772,-77.895355,1538.3334,192.52016,-390.79706,1507.6769,139.7816,-678.53754,1587.2946
1,23503,78.42993,50.061665,1593.878,79.28371,443.08502,1680.5085,70.85631,194.00961,1644.0725,-55.164387,180.60275,1663.502,-81.00902,-46.741196,1694.8334,-77.9635,-235.80937,1633.2897,196.87701,207.41647,1624.6431,232.2669,-14.669296,1612.5763,320.14655,-210.23096,1448.832,78.43657,50.04224,1593.897,-1.760067,-103.26338,1557.2545,-16.412422,-444.47186,1481.2949,-40.919876,-634.5783,1875.0303,173.79373,-84.58688,1530.1884,189.50624,-444.2326,1532.0864,141.15373,-696.0419,1588.8446
1,23542,69.75662,47.613655,1593.1526,80.06127,442.83282,1680.5178,61.416706,195.4614,1635.9427,-52.309734,184.49898,1651.5627,-78.00569,-46.844604,1683.1036,-95.34473,-256.23557,1629.1882,175.14314,206.42383,1620.3228,220.99469,-1.5906525,1612.9052,321.28802,-211.23311,1465.2605,69.79053,47.623142,1593.1554,-16.785755,-109.36763,1563.4092,-32.195686,-429.06683,1487.9067,-30.9481,-597.3004,1861.8312,173.11446,-91.0626,1537.3269,191.13306,-441.4653,1531.5894,143.94966,-698.03424,1599.8684
1,23581,63.553482,36.969986,1597.3308,81.52861,442.1754,1679.6987,56.48059,177.43703,1634.5562,-67.258415,167.65965,1647.8419,-83.35445,-74.21904,1636.7322,-119.89777,-267.34232,1603.9106,180.21959,187.2144,1621.2704,217.68295,-5.8363647,1623.3527,325.64502,-230.82124,1493.3733,63.577847,37.0116,1597.3146,-7.622329,-109.600586,1568.4797,-39.968575,-429.81885,1492.6902,-28.315542,-598.8236,1854.9948,148.97253,-97.22707,1551.6663,189.17972,-425.95322,1523.2457,138.80637,-646.93274,1585.6251
1,23624,53.834232,18.371452,1594.5063,82.20181,441.97867,1679.1626,53.094795,170.27435,1629.9324,-75.47553,166.82753,1641.8868,-96.42443,-70.027664,1639.08,-155.53,-346.12195,1600.4224,181.66513,173.72119,1617.9779,221.38885,-35.42491,1646.0206,322.91772,-240.33128,1529.8135,53.87229,18.444265,1594.5175,-30.626404,-135.67198,1567.0315,-37.402298,-418.92218,1491.5913,-24.267866,-609.2294,1837.0776,139.92598,-131.09967,1551.1736,188.59099,-434.31937,1523.5776,139.80894,-656.2783,1595.7029
1,23660,46.98571,11.305008,1595.2672,83.23688,441.3785,1678.3701,44.713024,168.44553,1627.9899,-86.11081,164.71542,1636.7048,-110.95423,-73.31517,1646.5654,-168.92302,-341.55798,1580.3187,175.53687,172.17563,1619.2749,212.77405,-26.830017,1657.8,321.11044,-265.31403,1553.7137,47.01261,11.332895,1595.2642,-42.069027,-148.38522,1568.626,-41.211914,-429.73898,1468.1061,-27.067114,-631.6778,1814.0378,140.69342,-143.17422,1556.4509,188.8441,-440.5482,1533.3077,136.53795,-670.4505,1617.9752
