user,timestamp,comx,comy,comz,headx,heady,headz,neckx,necky,neckz,leftshoulderx,leftshouldery,leftshoulderz,leftelbowx,leftelbowy,leftelbowz,lefthandx,lefthandy,lefthandz,rightshoulderx,rightshouldery,rightshoulderz,rightelbowx,rightelbowy,rightelbowz,righthandx,righthandy,righthandz,torsox,torsoy,torsoz,lefthipx,lefthipy,lefthipz,leftkneex,leftkneey,leftkneez,leftfootx,leftfooty,leftfootz,righthipx,righthipy,righthipz,rightkneex,rightkneey,rightkneez,rightfootx,rightfooty,rightfootz
1,12970,-70.84485,-90.84649,1589.988,-36.324615,318.89194,1524.5986,-66.55906,89.94413,1540.6738,-183.19261,86.53885,1518.0533,-237.48245,-148.7146,1505.3937,-208.9851,-450.3542,1375.0205,50.074505,93.34941,1563.2943,100.7435,-114.37198,1613.1112,96.4836,-431.2117,1532.3523,-70.8342,-90.82528,1589.9299,-147.15155,-273.69806,1625.2139,-174.59758,-649.193,1634.3833,-130.69202,-1006.47723,1673.7991,-3.067134,-269.49133,1653.1582,7.929846,-573.02454,1619.4196,32.14479,-872.3041,1623.2734
1,13007,-73.14861,-94.76821,1598.0115,-36.802788,313.39017,1525.2616,-67.52207,86.84987,1543.2767,-185.74834,84.3727,1522.9124,-237.20288,-154.82196,1515.658,-210.33829,-456.872,1385.1127,50.70421,89.327034,1563.6411,95.00438,-124.186745,1610.7958,76.906944,-434.07477,1523.0511,-73.13957,-94.75281,1597.9799,-150.23619,-277.85315,1640.3707,-164.2587,-599.605,1680.8401,-135.32904,-919.0683,1688.8596,-7.2779546,-274.8578,1664.9952,-1.8842273,-650.23315,1630.9628,36.22846,-1010.63477,1636.6183
1,13045,-74.06893,-94.7192,1603.4236,-38.21409,301.2224,1531.3344,-67.490204,88.312515,1545.6362,-186.39311,86.92534,1527.7073,-236.05653,-152.0584,1535.3263,-214.58067,-463.1833,1399.4761,51.412712,89.69969,1563.5654,91.62117,-126.54477,1608.5382,61.065346,-431.19662,1515.9045,-74.0653,-94.71933,1603.4025,-150.24692,-278.56323,1650.6729,-165.01334,-610.3229,1697.2098,-138.02231,-925.18713,1708.7568,-11.033875,-276.93912,1671.6646,30.018871,-650.52075,1633.322,31.852844,-1013.14,1654.6633
1,13085,-70.530624,-116.33976,1619.6228,-42.030235,285.423,1544.2911,-70.68972,64.48581,1560.199,-192.38498,65.1824,1562.6178,-225.94633,-181.09813,1541.4802,-199.07893,-474.3244,1424.243,51.005524,63.789215,1557.7802,83.0815,-176.51028,1604.099,22.235516,-441.12296,1507.3531,-70.54443,-116.255295,1619.5594,-135.98233,-296.621,1680.2235,-143.93631,-672.6204,1715.974,-135.50485,-1035.7675,1717.7114,-4.8159475,-297.3718,1677.6163,13.991305,-539.6318,1545.4758,12.40527,-889.7689,1687.0101
1,13128,-66.34416,-131.65364,1623.4553,-41.40193,266.64856,1543.9683,-69.11696,46.221558,1562.7758,-190.83258,47.67157,1572.5563,-219.86238,-199.54144,1550.5045,-183.2811,-493.62656,1436.0474,52.598656,44.771545,1552.9952,78.28928,-189.36406,1603.2424,-1.7977219,-458.81665,1486.4266,-66.36057,-131.59349,1623.4401,-125.66267,-308.66925,1689.0911,-153.01471,-684.6557,1702.808,-137.33754,-1046.6482,1719.5984,-1.5457096,-310.14783,1679.1177,8.383676,-535.80457,1555.3939,11.083279,-881.61707,1697.7827
1,13166,-65.97692,-146.23376,1639.2549,-36.995525,250.98607,1539.097,-74.28314,22.54834,1566.1718,-197.0399,23.509048,1582.3528,-217.95169,-223.50737,1561.5016,-165.78474,-510.75153,1445.3083,48.47362,21.587631,1549.9907,75.641846,-206.10371,1607.432,-29.733109,-488.75183,1477.4211,-65.97841,-146.17657,1639.1931,-129.14174,-314.34216,1721.6349,-119.685715,-575.7352,1692.2623,-136.81116,-937.01373,1725.0952,13.794392,-315.46082,1702.7941,16.133686,-501.77783,1577.457,9.177427,-858.4469,1700.5547
1,13208,-83.92368,-100.894455,1633.157,-35.67079,239.29707,1535.4491,-96.85032,58.85225,1543.5245,-210.72903,26.718521,1502.7142,-227.6145,-225.01208,1471.4504,-110.43627,-490.28653,1401.5769,17.028393,90.98598,1584.3348,96.832825,-203.97588,1661.6658,-17.808342,-451.43237,1539.1011,-83.853584,-101.071335,1633.1805,-158.51956,-285.73114,1691.4211,-195.60419,-176.43076,1522.7041,-181.53506,-819.9501,1690.14,16.805851,-236.2587,1754.252,67.366745,-449.21674,1610.2003,30.874516,-893.3869,1737.782
1,13247,-94.91719,-109.216995,1639.3601,-36.003872,215.37378,1534.0737,-93.900764,51.39068,1548.3267,-190.04623,12.242981,1478.2267,-206.38905,-238.88399,1445.2543,-69.07759,-507.05872,1373.2843,2.2447038,90.538376,1618.4266,70.75865,-181.93135,1693.1652,-39.4691,-443.0428,1560.8167,-94.87398,-109.18517,1639.3359,-172.95728,-301.15808,1674.124,-217.7938,-177.27547,1513.4904,-197.91878,-493.4229,1503.2954,-18.737097,-238.36398,1786.5664,56.62153,-465.9646,1605.2347,25.169436,-854.6076,1773.8958
1,13285,-97.91471,-109.41021,1644.2954,-36.447765,202.60077,1534.0585,-92.96621,49.642677,1550.1298,-187.57343,11.956787,1481.5018,-204.2846,-237.19553,1454.4634,-77.41788,-518.5198,1375.6365,1.6410046,87.32857,1618.7577,75.631645,-175.76213,1680.7205,-42.967865,-445.53314,1555.6246,-97.902824,-109.409325,1644.276,-179.94238,-299.17456,1682.492,-225.5097,-161.35692,1507.6674,-188.02026,-489.1671,1499.4519,-25.736494,-237.74811,1794.3525,27.653261,-509.0196,1612.07,-4.832918,-818.6222,1804.2191
1,13326,-85.11544,-143.09613,1629.5457,-38.107323,190.85442,1535.1776,-90.02081,37.219025,1548.0256,-205.12123,32.05667,1543.474,-222.07309,-218.624,1518.469,-153.18884,-480.29037,1486.4998,25.07961,42.38138,1552.5773,87.53288,-189.06071,1621.733,-22.03421,-468.78326,1502.696,-85.16539,-142.96452,1629.6031,-151.94823,-326.3611,1708.3478,-180.19452,-186.75238,1524.584,-147.13449,-520.2114,1516.5951,-8.671705,-319.93503,1714.0135,-16.853703,-531.42773,1571.9512,-57.15925,-765.3706,1809.5286
