user,timestamp,comx,comy,comz,headx,heady,headz,neckx,necky,neckz,leftshoulderx,leftshouldery,leftshoulderz,leftelbowx,leftelbowy,leftelbowz,lefthandx,lefthandy,lefthandz,rightshoulderx,rightshouldery,rightshoulderz,rightelbowx,rightelbowy,rightelbowz,righthandx,righthandy,righthandz,torsox,torsoy,torsoz,lefthipx,lefthipy,lefthipz,leftkneex,leftkneey,leftkneez,leftfootx,leftfooty,leftfootz,righthipx,righthipy,righthipz,rightkneex,rightkneey,rightkneez,rightfootx,rightfooty,rightfootz
1,7398,107.81444,-35.756035,1173.9678,116.26271,348.86786,1083.752,97.627556,147.71269,1121.4932,-6.2660294,155.90265,1170.3448,-24.95535,-113.32446,1182.8883,46.009323,-355.95135,1040.6316,201.52115,139.52274,1072.6415,288.94925,-74.65279,1174.4927,334.87164,-361.69092,1215.185,107.812675,-35.79109,1173.9183,52.799683,-214.15529,1257.0002,-26.961884,-463.93646,1136.7812,-20.715393,-727.93945,1224.1644,183.1959,-224.43445,1195.6868,234.06082,-478.71954,1253.2494,211.94313,-791.0632,1229.6024
1,7436,110.217804,-35.12671,1187.9998,116.677765,351.8875,1088.3767,101.670425,147.31606,1143.0623,-5.1808805,152.24925,1183.4418,-27.483356,-114.73543,1203.1611,32.986027,-366.04062,1078.029,208.52173,142.38286,1102.6827,285.45975,-65.89035,1189.7289,308.9778,-323.67838,1215.5095,110.20841,-35.1293,1187.9447,57.765743,-214.75925,1255.872,-40.42799,-544.5845,1123.488,-25.259113,-881.4281,1233.0404,179.72707,-220.39006,1209.7823,235.1821,-581.0855,1262.4675,212.96448,-934.6437,1248.3804
1,7474,108.012634,-35.927864,1200.049,109.5176,353.73923,1100.4996,96.9573,142.04486,1162.513,-14.126662,143.75056,1203.3942,-34.80571,-105.058914,1209.6367,17.72091,-369.77405,1101.0562,208.04126,140.33916,1121.6317,276.9151,-56.165237,1217.1847,299.7605,-325.98798,1221.8405,108.02121,-35.924744,1200.0017,59.077328,-212.97293,1259.5746,28.181782,-579.0655,1298.1208,-13.283272,-929.7373,1259.6676,179.09291,-214.81577,1215.4064,223.19165,-578.82086,1260.3475,210.71391,-933.80396,1260.065
1,7515,105.111176,-36.354843,1208.4216,101.75539,355.4697,1117.874,88.51256,145.29729,1175.9398,-23.163183,142.32195,1216.4484,-46.04713,-99.18027,1215.467,6.778454,-379.58624,1108.9993,200.1883,148.27263,1135.4313,255.20705,-45.008804,1209.8885,285.32248,-313.61285,1237.6805,105.12254,-36.353165,1208.3888,60.839485,-219.62598,1262.9257,64.61606,-587.97296,1283.9291,-8.098854,-935.1676,1278.2052,182.62558,-216.38126,1218.7499,203.15407,-577.5564,1291.3173,207.88007,-931.735,1271.3278
1,7554,102.551704,-30.321815,1222.0071,102.54907,355.7351,1135.6814,83.37625,152.9595,1182.9749,-28.241016,149.20773,1220.2697,-57.409126,-84.92059,1237.4594,-28.373693,-361.47128,1141.1759,194.99352,156.71126,1145.68,258.36942,-48.30928,1223.7319,274.44824,-307.30133,1252.8451,102.56174,-30.345375,1221.9539,55.68326,-215.87083,1283.0068,53.257385,-585.87787,1285.2723,-7.687744,-936.39636,1288.311,187.81119,-211.42966,1238.8589,209.79332,-578.9198,1276.061,208.71713,-934.7043,1277.7871
1,7597,92.06172,-18.570007,1260.1279,99.83077,351.44006,1153.9906,76.445694,167.47897,1220.0239,-35.324295,163.34557,1244.5712,-69.677444,-74.247955,1259.9944,-68.27549,-364.44318,1175.1875,188.21568,171.61237,1195.4767,247.50294,-29.27681,1260.5402,257.4111,-303.8178,1219.6073,92.10274,-18.616005,1259.9788,40.689484,-207.19131,1314.6638,-65.73689,-555.1813,1385.5247,4.727005,-899.5083,1325.9491,174.83008,-202.23064,1285.2034,197.62454,-570.7818,1318.2986,207.07886,-925.38257,1283.0227
1,7636,86.16165,-23.169472,1266.1824,91.809395,344.0553,1173.6658,73.14873,164.1251,1225.4713,-38.327953,159.28236,1238.898,-77.63922,-71.05113,1268.2769,-80.183914,-370.08203,1183.3728,184.62541,168.96786,1212.0447,242.25754,-35.755463,1274.7874,249.96902,-319.9181,1293.7352,86.18486,-23.151684,1266.1582,29.080616,-213.4755,1315.2931,-61.52064,-567.016,1381.5438,15.573444,-913.22766,1344.0948,169.36136,-207.38145,1298.3971,212.12373,-570.2793,1362.1556,214.52486,-922.7554,1307.7196
1,7679,81.66954,-28.241219,1273.4952,86.79881,340.10645,1185.2433,67.647095,152.31421,1231.1234,-45.532692,146.96672,1245.8517,-87.82475,-79.86954,1275.2351,-98.0191,-369.1936,1197.6051,180.82689,157.66171,1216.3951,238.5235,-52.485962,1304.0676,240.49481,-321.8119,1245.9937,81.68718,-28.221338,1273.4666,23.879166,-212.15155,1325.1594,-43.13762,-568.23486,1404.9285,11.590923,-918.56506,1365.706,167.57536,-205.36223,1306.46,208.39853,-570.66907,1356.799,208.80927,-925.3187,1318.2206
1,7717,77.01915,-25.486694,1278.8679,82.829285,334.6695,1196.5858,58.690285,159.08813,1231.6375,-46.255234,151.75891,1243.766,-94.3539,-80.18155,1281.1675,-111.296005,-378.44492,1209.4332,163.63582,166.41736,1219.5089,243.28636,-56.227036,1316.033,234.63051,-333.74683,1254.6779,77.037384,-25.497374,1278.8468,21.205336,-215.26343,1334.629,-51.477898,-573.9353,1400.343,1.7458229,-927.2306,1387.4408,169.56361,-204.90234,1317.4833,187.12076,-573.65076,1361.7892,204.9555,-929.91736,1337.8551
1,7757,78.58487,-44.91873,1333.4436,85.85007,328.5816,1213.0818,61.954918,144.39996,1271.7699,-43.15123,143.84126,1298.4789,-88.64619,-92.67465,1311.7266,-125.55969,-397.583,1258.3738,167.06107,144.95866,1245.0609,230.72853,-76.04651,1311.9221,200.23285,-352.0737,1237.9966,78.57883,-44.842865,1333.2303,18.394049,-234.49397,1414.209,-7.3636894,-602.60284,1365.6927,17.78158,-959.57574,1362.7114,172.01141,-233.67741,1375.1726,182.06866,-604.712,1347.7202,209.9083,-961.3245,1358.8246
1,7800,70.99907,-45.186348,1333.1309,89.61551,329.08624,1231.3849,62.135597,138.15543,1278.7128,-45.773727,137.7458,1294.9673,-90.97995,-103.77864,1325.7576,-134.11392,-414.24744,1259.179,170.04492,138.56506,1262.4583,232.00612,-80.60147,1326.5352,201.00227,-366.7915,1289.457,71.02868,-45.185005,1333.1312,5.230734,-228.80898,1398.8004,-4.121216,-601.76416,1391.233,26.730057,-959.14264,1383.2119,154.61278,-228.24191,1376.299,170.29097,-600.8903,1365.0005,203.32893,-958.1568,1367.161
1,7837,70.87631,-53.784317,1340.3872,90.34839,331.36896,1241.6385,68.12065,128.68695,1297.7543,-48.112114,129.18146,1307.3914,-94.06499,-121.069336,1339.3246,-142.69095,-423.7622,1264.6476,184.35342,128.19243,1288.1172,230.80728,-96.03714,1356.6123,205.51369,-364.02332,1294.6113,70.87691,-53.750725,1340.3589,-2.818718,-235.86313,1389.3022,4.054059,-607.2947,1429.3496,29.271389,-964.6863,1402.6128,150.08505,-236.51366,1376.6248,159.69908,-609.9384,1368.0298,197.28725,-967.2035,1373.3508
1,7878,74.535614,-57.72089,1346.8452,90.989395,332.95917,1248.455,71.97929,125.35768,1307.2,-48.231956,125.385254,1315.0402,-96.10301,-126.88315,1349.819,-135.39449,-426.025,1267.0632,192.19054,125.33011,1299.3597,231.91057,-92.66507,1351.3121,206.13916,-371.4123,1291.1135,74.521324,-57.705383,1346.8198,2.1822295,-240.75127,1391.3235,-1.2973087,-610.2845,1445.2188,29.65969,-967.266,1421.6548,151.9445,-240.78563,1381.5559,142.19945,-613.9354,1369.9004,192.06158,-969.3407,1382.156
1,7916,75.385864,-58.06505,1350.0315,92.643234,336.4502,1255.2805,71.71214,127.01326,1312.141,-46.744106,127.16637,1324.3674,-96.89533,-125.75105,1353.086,-142.55301,-419.18884,1265.2717,190.16841,126.86015,1299.9146,233.79692,-94.39302,1352.0076,200.62689,-390.97662,1285.4272,75.382484,-58.063644,1350.0189,4.8389854,-243.04462,1395.5568,-13.743029,-608.98615,1471.0286,25.385942,-965.3242,1441.2311,153.26665,-243.23648,1380.2369,142.51556,-616.974,1367.6233,184.44618,-974.1325,1376.3081
